0.17691025626230913	-0.3085473660570224	0.44580982526998336	-0.12448525397822273	0.1913833829311094	-0.31036854288527854	0.09827517002731082	0.24809349746099507	0.6504629082337029	-0.01897286260417417
0.2603199619417722	-0.2625738874191064	-0.46053066656479413	0.5640251941460533	0.1570718235201934	0.10317660713449553	0.10062591690251461	-0.0068135924644948396	-0.35634131279164666	0.267510239444431
0.002709597084013827	0.07414964546848812	0.16003253425260755	0.6865884708653885	0.17923926608677623	-0.43550479144543786	-0.3904924807435132	0.12585824244169555	-0.06119628982022314	0.08384412625563163
0.05589010343981856	-0.03106442136465797	0.30144154904683595	-0.1573932937946112	0.47645176186309113	0.39547550223473704	-0.3678767656656008	-0.06123144148082974	0.154204974815826	-0.538832965203421
0.0614484748439185	0.3142350157447723	0.2501647611144542	-0.031134409192508355	0.12000515903229633	-0.07043616922609298	0.5538024319638484	-0.41394997421950896	0.43859619225813784	0.21986600264639145
0.25935612873751246	-0.04499281811638855	-0.15071451049254453	-0.026206436056125465	-0.6626814989452516	-0.05629060104687544	0.10204693849806508	-2.3444557685026866e-05	-0.6060256611765356	0.24381313507534588
-0.12839064495476404	0.024355195730349985	0.27085513406632744	0.0679311238473662	-0.5280826883895914	-0.3318822267932533	-0.4357724643628135	-0.37366768215086926	0.307254635164051	0.0708504210415589
-0.19072920441752966	0.018836050729157408	0.3816003503265157	0.2874621423880497	0.47626377472555126	-0.5761363363305784	0.08957494272137186	-0.0023773783451065903	0.09475558471122449	0.3666602552176408
-0.11035965427643879	0.31293209945059136	-0.06540596361568643	0.008352855479723602	0.479402057143691	-0.06408670204756728	0.020386214716079074	-0.36697817010599953	0.5216391094291511	0.3793597743284065
0.19732442069824266	-0.1126713248463174	0.2918130206035674	0.08879363265395919	-0.8313200493113234	0.07743884668284129	-0.13917874616004577	0.33393092795059015	0.04819179666383896	0.030304019734725615
0.39170061029043496	-0.16154397117208943	0.3475540367000435	-0.18931249264798458	0.3543276649545659	-0.5796968907319864	0.16053009694991724	-0.13301872895547254	-0.3664550525919782	-0.026641939770527444
0.337658448263936	0.06010314973260825	-0.4503937192838036	0.4376206412844633	-0.13663293470138263	-0.27095173106665815	0.46893841193026803	-0.05037564794145886	-0.22175604245771313	0.32295832407878206
0.21798390346019733	0.18910834029527804	-0.10615321591984578	-0.40274737659430365	0.25690659357002427	0.3343123064782033	0.18837146562882504	-0.04686631213058426	0.29575250129928826	0.6360899185223198
